path,label
data/5-flowers/train/sunflower/9111896677_ff0b6fa6f6_n.jpg,sunflower
data/5-flowers/train/dandelion/19621170705_30bf8bf0ba.jpg,dandelion
data/5-flowers/train/rose/3621011057_0d03bd171b_n.jpg,rose
data/5-flowers/train/sunflower/4933821940_38064522a8.jpg,sunflower
data/5-flowers/train/sunflower/5923085671_f81dd1cf6f.jpg,sunflower
data/5-flowers/train/tulip/8713394070_b24561b0a9.jpg,tulip
data/5-flowers/train/dandelion/4558562689_c8e2ab9f10.jpg,dandelion
data/5-flowers/train/dandelion/15297244181_011883a631_m.jpg,dandelion
data/5-flowers/train/rose/3475572132_01ae28e834_n.jpg,rose
data/5-flowers/train/tulip/8750288831_5e49a9f29b.jpg,tulip
data/5-flowers/train/rose/9300754115_dd79670066_n.jpg,rose
data/5-flowers/train/tulip/7046815693_f159e96acd_n.jpg,tulip
data/5-flowers/train/dandelion/4496277750_8c34256e28.jpg,dandelion
data/5-flowers/train/dandelion/8079778274_f2a400f749_n.jpg,dandelion
data/5-flowers/train/sunflower/4890268276_563f40a193.jpg,sunflower
data/5-flowers/train/dandelion/4629844753_4e02015d29_m.jpg,dandelion
data/5-flowers/train/sunflower/6074427492_1b5bab7848_n.jpg,sunflower
data/5-flowers/train/daisy/10712722853_5632165b04.jpg,daisy
data/5-flowers/train/sunflower/8174935717_d19367d502.jpg,sunflower
data/5-flowers/train/tulip/8762189906_8223cef62f.jpg,tulip
data/5-flowers/train/sunflower/16975010069_7afd290657_m.jpg,sunflower
data/5-flowers/train/tulip/13197345653_0f685b3c97_n.jpg,tulip
data/5-flowers/train/tulip/6227136437_6117068599_m.jpg,tulip
data/5-flowers/train/sunflower/22686342422_c0b9e2f38e.jpg,sunflower
data/5-flowers/train/rose/8742493617_c2a9bf854f_m.jpg,rose
data/5-flowers/train/dandelion/18996965033_1d92e5c99e.jpg,dandelion
data/5-flowers/train/dandelion/7280217714_fb9ffccf2d_n.jpg,dandelion
data/5-flowers/train/dandelion/6985099958_5249a4688b.jpg,dandelion
data/5-flowers/train/dandelion/5996421299_b9bf488c1a_n.jpg,dandelion
data/5-flowers/train/dandelion/5045509402_6e052ce443.jpg,dandelion
data/5-flowers/train/sunflower/8174970894_7f9a26be7e.jpg,sunflower
data/5-flowers/train/rose/14683774134_6367640585.jpg,rose
data/5-flowers/train/daisy/9515186037_3be48fe68f.jpg,daisy
data/5-flowers/train/sunflower/14460081668_eda8795693_m.jpg,sunflower
data/5-flowers/train/sunflower/23645265812_24352ff6bf.jpg,sunflower
data/5-flowers/train/tulip/8710148289_6fc196a0f8_n.jpg,tulip
data/5-flowers/train/tulip/8521597402_4b6169ba05.jpg,tulip
data/5-flowers/train/sunflower/9538283930_0faea083bb_n.jpg,sunflower
data/5-flowers/train/rose/15202632426_d88efb321a_n.jpg,rose
data/5-flowers/train/sunflower/7654774598_6b715a8d3e.jpg,sunflower
data/5-flowers/train/rose/3179751458_9646d839f6_n.jpg,rose
data/5-flowers/train/dandelion/4586018734_6de9c513c2.jpg,dandelion
data/5-flowers/train/rose/6783408274_974796e92f.jpg,rose
data/5-flowers/train/daisy/2539552964_921cf645ba_n.jpg,daisy
data/5-flowers/train/sunflower/5037531593_e2daf4c7f1.jpg,sunflower
data/5-flowers/train/daisy/6864242336_0d12713fe5_n.jpg,daisy
data/5-flowers/train/tulip/7166564830_8b34a3fd35_n.jpg,tulip
data/5-flowers/train/dandelion/19067907051_16d530c7d2.jpg,dandelion
data/5-flowers/train/rose/6163179241_f093f45d95_n.jpg,rose
data/5-flowers/train/dandelion/16713229021_bea2533981_n.jpg,dandelion
data/5-flowers/train/dandelion/14845607659_1be18c5d7f.jpg,dandelion
data/5-flowers/train/daisy/6089825811_80f253fbe1.jpg,daisy
data/5-flowers/train/daisy/2561371688_c80a4fe957_n.jpg,daisy
data/5-flowers/train/rose/9320934277_4fb95aef5d_n.jpg,rose
data/5-flowers/train/tulip/7166552648_28b6dce578.jpg,tulip
data/5-flowers/train/dandelion/22196426956_eca94f6faa_m.jpg,dandelion
data/5-flowers/train/tulip/16680930777_7e7f292fc5_n.jpg,tulip
data/5-flowers/train/rose/9355706808_a9a723a8e8_n.jpg,rose
data/5-flowers/train/tulip/13562271714_d534531374.jpg,tulip
data/5-flowers/train/daisy/3504430338_77d6a7fab4_n.jpg,daisy
data/5-flowers/train/dandelion/7188112181_571434b058_n.jpg,dandelion
data/5-flowers/train/sunflower/6495554833_86eb8faa8e_n.jpg,sunflower
data/5-flowers/train/tulip/6948277038_89d7ff42e2_m.jpg,tulip
data/5-flowers/train/tulip/4546299243_23cd58eb43.jpg,tulip
data/5-flowers/train/daisy/18711159980_11d3bd5042.jpg,daisy
data/5-flowers/train/sunflower/9555827829_74e6f60f1d_m.jpg,sunflower
data/5-flowers/train/dandelion/21195621914_a5bdbb203d.jpg,dandelion
data/5-flowers/train/dandelion/16510864164_3afa8ac37f.jpg,dandelion
data/5-flowers/train/rose/12323085443_8ac0cdb713_n.jpg,rose
data/5-flowers/train/dandelion/18342918441_b1bb69a2fd_n.jpg,dandelion
data/5-flowers/train/daisy/3285641623_da0e47f49a.jpg,daisy
data/5-flowers/train/dandelion/15819121091_26a5243340_n.jpg,dandelion
data/5-flowers/train/tulip/7266196114_c2a736a15a_m.jpg,tulip
data/5-flowers/train/dandelion/5629940298_634f35125c.jpg,dandelion
data/5-flowers/train/tulip/14087439392_969444f56e.jpg,tulip
data/5-flowers/train/dandelion/8194560480_bfc1fb5801.jpg,dandelion
data/5-flowers/train/dandelion/6897671808_57230e04c5_n.jpg,dandelion
data/5-flowers/train/daisy/4837182901_69a6cc782b_n.jpg,daisy
data/5-flowers/train/dandelion/11768468623_9399b5111b_n.jpg,dandelion
data/5-flowers/train/daisy/4897587985_f9293ea1ed.jpg,daisy
data/5-flowers/train/dandelion/3580443099_9a6902ebd8_n.jpg,dandelion
data/5-flowers/train/dandelion/5772194932_60b833091f.jpg,dandelion
data/5-flowers/train/sunflower/15973657966_d6f6005539_n.jpg,sunflower
data/5-flowers/train/rose/5492988531_574cdc2bf0_n.jpg,rose
data/5-flowers/train/dandelion/13652698934_d258a6ee8c.jpg,dandelion
data/5-flowers/train/rose/4061451210_1650590c6a.jpg,rose
data/5-flowers/train/daisy/4229503616_9b8a42123c_n.jpg,daisy
data/5-flowers/train/dandelion/14455605089_8bbfb41cd7_n.jpg,dandelion
data/5-flowers/train/sunflower/17433282043_441b0a07f4_n.jpg,sunflower
data/5-flowers/train/tulip/9446982168_06c4d71da3_n.jpg,tulip
data/5-flowers/train/tulip/7003964080_4566470798_n.jpg,tulip
data/5-flowers/train/rose/10090824183_d02c613f10_m.jpg,rose
data/5-flowers/train/tulip/9947374414_fdf1d0861c_n.jpg,tulip
data/5-flowers/train/tulip/8454719295_4276c0e9c5_n.jpg,tulip
data/5-flowers/train/rose/15255964274_cf2ecdf702.jpg,rose
data/5-flowers/train/tulip/17994129033_bbd0acba62_n.jpg,tulip
data/5-flowers/train/dandelion/8681388520_c697dee897_n.jpg,dandelion
data/5-flowers/train/rose/6363951285_a802238d4e.jpg,rose
data/5-flowers/train/daisy/8127252886_96558c23d1.jpg,daisy
data/5-flowers/train/daisy/4646886118_b5c5ceaf6d_n.jpg,daisy
data/5-flowers/train/sunflower/7652532108_01ef94c476.jpg,sunflower
data/5-flowers/train/sunflower/4932736308_827012cff2.jpg,sunflower
data/5-flowers/train/tulip/7145978709_2d1596f462.jpg,tulip
data/5-flowers/train/tulip/5635347336_bc1400e939_n.jpg,tulip
data/5-flowers/train/tulip/8668973377_c69527db42_m.jpg,tulip
data/5-flowers/train/dandelion/4571923094_b9cefa9438_n.jpg,dandelion
data/5-flowers/train/dandelion/4953240903_a121fba81f_m.jpg,dandelion
data/5-flowers/train/dandelion/16375088191_2bf2916b53.jpg,dandelion
data/5-flowers/train/dandelion/4155914848_3d57f50fc7.jpg,dandelion
data/5-flowers/train/tulip/8712230357_1298b8513b.jpg,tulip
data/5-flowers/train/dandelion/14002252932_64d5cbdac7.jpg,dandelion
data/5-flowers/train/sunflower/8478248531_1a16e232b5.jpg,sunflower
data/5-flowers/train/daisy/8382667241_0f046cecdb_n.jpg,daisy
data/5-flowers/train/tulip/14103897845_7986002615.jpg,tulip
data/5-flowers/train/sunflower/9240129413_f240ce7866_n.jpg,sunflower
data/5-flowers/train/sunflower/13117907313_86c99c6441.jpg,sunflower
data/5-flowers/train/tulip/7177682195_c29265748d_n.jpg,tulip
data/5-flowers/train/rose/15951588433_c0713cbfc6_m.jpg,rose
data/5-flowers/train/daisy/14600779226_7bbc288d40_m.jpg,daisy
data/5-flowers/train/daisy/2713919471_301fcc941f.jpg,daisy
data/5-flowers/train/daisy/7227973870_806d9d3e42_n.jpg,daisy
data/5-flowers/train/tulip/4624404489_11e10fcd33_n.jpg,tulip
data/5-flowers/train/daisy/15029936576_8d6f96c72c_n.jpg,daisy
data/5-flowers/train/sunflower/20704967595_a9c9b8d431.jpg,sunflower
data/5-flowers/train/rose/6241886381_cc722785af.jpg,rose
data/5-flowers/train/dandelion/11296320473_1d9261ddcb.jpg,dandelion
data/5-flowers/train/sunflower/14889392928_9742aed45b_m.jpg,sunflower
data/5-flowers/train/rose/6732261031_861a1026fa_n.jpg,rose
data/5-flowers/train/dandelion/14200639491_2a4611916d_n.jpg,dandelion
data/5-flowers/train/dandelion/4573886520_09c984ecd8_m.jpg,dandelion
data/5-flowers/train/daisy/10993818044_4c19b86c82.jpg,daisy
data/5-flowers/train/tulip/16282277874_b92776b194.jpg,tulip
data/5-flowers/train/dandelion/4684022752_89631bd98e_n.jpg,dandelion
data/5-flowers/train/sunflower/9497774935_a7daec5433_n.jpg,sunflower
data/5-flowers/train/tulip/5012813078_99fb977616_n.jpg,tulip
data/5-flowers/train/rose/16670921315_0fc48d7ab2_n.jpg,rose
data/5-flowers/train/dandelion/8831808134_315aedb37b.jpg,dandelion
data/5-flowers/train/sunflower/5979111025_3bcae48ae6_n.jpg,sunflower
data/5-flowers/train/tulip/5529939805_1679b014e1_n.jpg,tulip
data/5-flowers/train/tulip/13976206001_fd1c2cbd60.jpg,tulip
data/5-flowers/train/rose/3494252600_29f26e3ff0_n.jpg,rose
data/5-flowers/train/tulip/4579128789_1561575458_n.jpg,tulip
data/5-flowers/train/rose/8388497874_1fe750cc95_m.jpg,rose
data/5-flowers/train/sunflower/14646280372_dd50be16e4_n.jpg,sunflower
data/5-flowers/train/dandelion/14093744313_b66bc95072.jpg,dandelion
data/5-flowers/train/sunflower/7510240282_87554c7418_n.jpg,sunflower
data/5-flowers/train/tulip/9378657435_89fabf13c9_n.jpg,tulip
data/5-flowers/train/dandelion/6901435398_b3192ff7f8_m.jpg,dandelion
data/5-flowers/train/dandelion/10779476016_9130714dc0.jpg,dandelion
data/5-flowers/train/daisy/14163875973_467224aaf5_m.jpg,daisy
data/5-flowers/train/tulip/14046760909_0c73e84a1f_n.jpg,tulip
data/5-flowers/train/dandelion/9011235009_58c7b244c1_n.jpg,dandelion
data/5-flowers/train/rose/16552686350_db8db55cd2.jpg,rose
data/5-flowers/train/rose/7302931078_30054c1970_n.jpg,rose
data/5-flowers/train/tulip/8733586143_3139db6e9e_n.jpg,tulip
data/5-flowers/train/sunflower/6606749757_b98a4ba403.jpg,sunflower
data/5-flowers/train/daisy/8671824531_64b816949e_m.jpg,daisy
data/5-flowers/train/tulip/4521496161_2b41d4182e.jpg,tulip
data/5-flowers/train/sunflower/19710076021_f5bb162540.jpg,sunflower
data/5-flowers/train/tulip/13923539227_bdab038dc8.jpg,tulip
data/5-flowers/train/sunflower/4806174512_e04475b766_n.jpg,sunflower
data/5-flowers/train/daisy/3711892138_b8c953fdc1_z.jpg,daisy
data/5-flowers/train/dandelion/14740350060_a489d9fa06.jpg,dandelion
data/5-flowers/train/dandelion/8754822932_948afc7cef.jpg,dandelion
data/5-flowers/train/daisy/19019544592_b64469bf84_n.jpg,daisy
data/5-flowers/train/dandelion/8980273068_cf7e8b880a_n.jpg,dandelion
data/5-flowers/train/sunflower/5437996076_cf7e2ac32e_n.jpg,sunflower
data/5-flowers/train/tulip/16700863150_ddaa4d89b4_n.jpg,tulip
data/5-flowers/train/daisy/18679421522_3be9879e32.jpg,daisy
data/5-flowers/train/rose/5086249859_d066b37b8a_m.jpg,rose
data/5-flowers/train/tulip/4442928974_9672d630b2_n.jpg,tulip
data/5-flowers/train/daisy/5586977262_6b24412805_n.jpg,daisy
data/5-flowers/train/dandelion/8935456132_8dc4d3b679_n.jpg,dandelion
data/5-flowers/train/daisy/18635898912_eb8e058ef0.jpg,daisy
data/5-flowers/train/daisy/15853110333_229c439e7f.jpg,daisy
data/5-flowers/train/dandelion/4691257171_23a29aaa33_n.jpg,dandelion
data/5-flowers/train/daisy/14698531521_0c2f0c6539.jpg,daisy
data/5-flowers/train/dandelion/14576445793_582aa6446b_m.jpg,dandelion
data/5-flowers/train/tulip/5691090657_2f1e9bf49e_n.jpg,tulip
data/5-flowers/train/tulip/14093565032_a8f1e349d1.jpg,tulip
data/5-flowers/train/tulip/14866400927_3a59899df3_m.jpg,tulip
data/5-flowers/train/dandelion/14012247974_69ac128799.jpg,dandelion
data/5-flowers/train/dandelion/4550784336_584d7a65de_m.jpg,dandelion
data/5-flowers/train/sunflower/5999024446_5721493894.jpg,sunflower
data/5-flowers/train/tulip/14491997336_36ba524713.jpg,tulip
data/5-flowers/train/dandelion/15219268336_f2460fca88_m.jpg,dandelion
data/5-flowers/train/dandelion/19506262462_d0945c14a6.jpg,dandelion
data/5-flowers/train/rose/4809566219_88f9a1aea3.jpg,rose
data/5-flowers/train/sunflower/7586498522_4dcab1c8d2_m.jpg,sunflower
data/5-flowers/train/rose/15319767030_e6c5602a77_m.jpg,rose
data/5-flowers/train/dandelion/7148085703_b9e8bcd6ca_n.jpg,dandelion
data/5-flowers/train/dandelion/13967344688_aa629dcdee_n.jpg,dandelion
data/5-flowers/train/sunflower/15043962658_dcf9dff5e9_n.jpg,sunflower
data/5-flowers/train/dandelion/5642429835_a0cbf1bab7_n.jpg,dandelion
data/5-flowers/train/daisy/18622672908_eab6dc9140_n.jpg,daisy
data/5-flowers/train/tulip/13530687085_9b515735ef_m.jpg,tulip
data/5-flowers/train/sunflower/5970300143_36b42437de_n.jpg,sunflower
data/5-flowers/train/daisy/2649404904_b7a91991bb_n.jpg,daisy
data/5-flowers/train/dandelion/5651310874_c8be336c2b.jpg,dandelion
data/5-flowers/train/dandelion/4265711814_9a006ee5b8.jpg,dandelion
data/5-flowers/train/daisy/5881907044_92a85a05c8_n.jpg,daisy
data/5-flowers/train/tulip/4300258119_b03f2f956e.jpg,tulip
data/5-flowers/train/rose/3971662839_5cb2963b20_n.jpg,rose
data/5-flowers/train/tulip/5810456385_b44358a0ae.jpg,tulip
data/5-flowers/train/rose/5206847130_ee4bf0e4de_n.jpg,rose
data/5-flowers/train/dandelion/17388697431_0d84c427d1_n.jpg,dandelion
data/5-flowers/train/dandelion/4714026966_93846ddb74_m.jpg,dandelion
data/5-flowers/train/dandelion/5596093561_09b0301136_n.jpg,dandelion
data/5-flowers/train/tulip/7047408023_6e98fd1e3f.jpg,tulip
data/5-flowers/train/tulip/8623170936_83f4152431.jpg,tulip
data/5-flowers/train/rose/6655078437_759fd626fd_n.jpg,rose
data/5-flowers/train/rose/7419966772_d6c1c22a81.jpg,rose
data/5-flowers/train/rose/15712574834_2f121c7cf9_m.jpg,rose
data/5-flowers/train/rose/19271410704_932d1f2c97_n.jpg,rose
data/5-flowers/train/dandelion/4514343281_26781484df.jpg,dandelion
data/5-flowers/train/daisy/10770585085_4742b9dac3_n.jpg,daisy
data/5-flowers/train/rose/16316557109_7fc55c1cbc_m.jpg,rose
data/5-flowers/train/dandelion/14648777167_1d92d403c9_n.jpg,dandelion
data/5-flowers/train/daisy/10437770546_8bb6f7bdd3_m.jpg,daisy
data/5-flowers/train/tulip/16951623209_00fb7ec1b1_n.jpg,tulip
data/5-flowers/train/sunflower/23286304156_3635f7de05.jpg,sunflower
data/5-flowers/train/daisy/8708143485_38d084ac8c_n.jpg,daisy
data/5-flowers/train/dandelion/4696437766_85952d0196.jpg,dandelion
data/5-flowers/train/sunflower/9431896325_23bf6e8761.jpg,sunflower
data/5-flowers/train/rose/4684127262_6c3346188d.jpg,rose
data/5-flowers/train/tulip/11441893003_ab83672800.jpg,tulip
data/5-flowers/train/rose/3231873181_faf2da6382.jpg,rose
data/5-flowers/train/rose/14982802401_a3dfb22afb.jpg,rose
data/5-flowers/train/tulip/7064813645_f7f48fb527.jpg,tulip
data/5-flowers/train/daisy/10172636503_21bededa75_n.jpg,daisy
data/5-flowers/train/dandelion/17851831751_35b071f4b0.jpg,dandelion
data/5-flowers/train/rose/3661675690_ed2d05fa5f_n.jpg,rose
data/5-flowers/train/tulip/4572955407_87f4805c7b.jpg,tulip
data/5-flowers/train/sunflower/6606815161_3c4372760f.jpg,sunflower
data/5-flowers/train/daisy/20703737132_179560d0fb.jpg,daisy
data/5-flowers/train/dandelion/7141019507_4a44c6e888_m.jpg,dandelion
data/5-flowers/train/daisy/16161045294_70c76ce846_n.jpg,daisy
data/5-flowers/train/dandelion/8613502159_d9ea67ba63.jpg,dandelion
data/5-flowers/train/tulip/14094146241_0b9fa7b3e0.jpg,tulip
data/5-flowers/train/dandelion/5768217474_f6b1eef6d5_n.jpg,dandelion
data/5-flowers/train/daisy/9158041313_7a6a102f7a_n.jpg,daisy
data/5-flowers/train/sunflower/14741866338_bdc8bfc8d5_n.jpg,sunflower
data/5-flowers/train/tulip/6931489544_2f35025f7b_m.jpg,tulip
data/5-flowers/train/tulip/16062072523_1be3c0b61f.jpg,tulip
data/5-flowers/train/daisy/3338077096_3a8ed0e2bc_m.jpg,daisy
data/5-flowers/train/tulip/17318339476_54479b6660_n.jpg,tulip
data/5-flowers/train/tulip/16110795216_b3e44697b4_m.jpg,tulip
data/5-flowers/train/daisy/4413849849_b8d2f3bcf1_n.jpg,daisy
data/5-flowers/train/daisy/11870378973_2ec1919f12.jpg,daisy
data/5-flowers/train/sunflower/4746643626_02b2d056a2_n.jpg,sunflower
data/5-flowers/train/dandelion/4633514720_22e82c5f7c_m.jpg,dandelion
data/5-flowers/train/rose/14494590921_3bb1dc7b88_n.jpg,rose
data/5-flowers/train/dandelion/16766166609_ccb8344c9f_m.jpg,dandelion
data/5-flowers/train/sunflower/5957007921_62333981d2_n.jpg,sunflower
data/5-flowers/train/tulip/5666286130_1dc6f66f09_n.jpg,tulip
data/5-flowers/train/tulip/13999402743_f563f6b685_n.jpg,tulip
data/5-flowers/train/sunflower/20871601265_daa4be4291_n.jpg,sunflower
data/5-flowers/train/dandelion/5776879272_95008399c3.jpg,dandelion
data/5-flowers/train/tulip/14067476586_36bcddf111.jpg,tulip
data/5-flowers/train/dandelion/10617191174_9a01753241_n.jpg,dandelion
data/5-flowers/train/sunflower/5032376020_2ed312306c.jpg,sunflower
data/5-flowers/train/rose/5180896559_b8cfefc21e.jpg,rose
data/5-flowers/train/tulip/14110616533_e04775e7b1.jpg,tulip
data/5-flowers/train/tulip/15976769174_1d50f46ca1_m.jpg,tulip
data/5-flowers/train/rose/4804011140_7defedf4b7_m.jpg,rose
data/5-flowers/train/sunflower/14881304632_54a9dfb8be.jpg,sunflower
data/5-flowers/train/dandelion/5643666851_dc3f42399d_m.jpg,dandelion
data/5-flowers/train/dandelion/17466568484_9128287148.jpg,dandelion
data/5-flowers/train/tulip/5680695867_baff72fc7c.jpg,tulip
data/5-flowers/train/daisy/7288989324_c25d9febbf.jpg,daisy
data/5-flowers/train/tulip/14015957646_8317a0f1d9_n.jpg,tulip
data/5-flowers/train/dandelion/22274701614_901606ee34_n.jpg,dandelion
data/5-flowers/train/sunflower/18237215308_a158d49f28_n.jpg,sunflower
data/5-flowers/train/rose/16643944275_3cd4cd966c.jpg,rose
data/5-flowers/train/daisy/8709110478_60d12efcd4_n.jpg,daisy
data/5-flowers/train/rose/8524505546_b242bd4928_n.jpg,rose
data/5-flowers/train/tulip/14068295074_cd8b85bffa.jpg,tulip
data/5-flowers/train/tulip/16680927427_07ca6e4552_n.jpg,tulip
data/5-flowers/train/dandelion/8687729737_a7fbeded2c_m.jpg,dandelion
data/5-flowers/train/daisy/3861452393_14d2f95157_m.jpg,daisy
data/5-flowers/train/tulip/8712282563_3819afb7bc.jpg,tulip
data/5-flowers/train/rose/4360743371_6238b36d8c_m.jpg,rose
data/5-flowers/train/rose/17302463621_d82be11f01_n.jpg,rose
data/5-flowers/train/daisy/13953307149_f8de6a768c_m.jpg,daisy
data/5-flowers/train/dandelion/19551343954_83bb52f310_m.jpg,dandelion
data/5-flowers/train/rose/15697872479_ed48e9dd73_n.jpg,rose
data/5-flowers/train/dandelion/4254850910_0610224342_n.jpg,dandelion
data/5-flowers/train/sunflower/4895124535_11a2bb704c_m.jpg,sunflower
data/5-flowers/train/rose/11102341464_508d558dfc_n.jpg,rose
data/5-flowers/train/tulip/5565089564_a30c318f44.jpg,tulip
data/5-flowers/train/sunflower/9558627290_353a14ba0b_m.jpg,sunflower
data/5-flowers/train/sunflower/23356825566_f5885875f2.jpg,sunflower
data/5-flowers/train/daisy/16401288243_36112bd52f_m.jpg,daisy
data/5-flowers/train/tulip/5674707464_dc18de05b1.jpg,tulip
data/5-flowers/train/tulip/5417115048_3b78d6c875_n.jpg,tulip
data/5-flowers/train/daisy/8446495985_f72d851482.jpg,daisy
data/5-flowers/train/tulip/17781940352_a45e4289a5.jpg,tulip
data/5-flowers/train/sunflower/20171662239_f69b6c12bd_n.jpg,sunflower
data/5-flowers/train/tulip/17094167287_865840060d_n.jpg,tulip
data/5-flowers/train/rose/5777669976_a205f61e5b.jpg,rose
data/5-flowers/train/sunflower/4895721788_f10208ab77_n.jpg,sunflower
data/5-flowers/train/daisy/8383753520_8391dd80ee_m.jpg,daisy
data/5-flowers/train/sunflower/8038712786_5bdeed3c7f_m.jpg,sunflower
data/5-flowers/train/dandelion/3554435478_1a7ab743e9_n.jpg,dandelion
data/5-flowers/train/dandelion/5744236092_de84b4e38d_n.jpg,dandelion
data/5-flowers/train/sunflower/10386702973_e74a34c806_n.jpg,sunflower
data/5-flowers/train/dandelion/5670543216_8c4cb0caa8_m.jpg,dandelion
data/5-flowers/train/dandelion/14368895004_c486a29c1e_n.jpg,dandelion
data/5-flowers/train/dandelion/9759608055_9ab623d193.jpg,dandelion
data/5-flowers/train/rose/4279989256_9a48c0d194_n.jpg,rose
data/5-flowers/train/tulip/15922772266_1167a06620.jpg,tulip
data/5-flowers/train/dandelion/16096748028_7876887ab2.jpg,dandelion
data/5-flowers/train/daisy/5109508979_68e3530791_m.jpg,daisy
data/5-flowers/train/tulip/13555215723_cf2c11626b_b.jpg,tulip
data/5-flowers/train/daisy/4746633946_23933c0810.jpg,daisy
data/5-flowers/train/daisy/4482623536_b9fb5ae41f_n.jpg,daisy
data/5-flowers/train/tulip/10094729603_eeca3f2cb6.jpg,tulip
data/5-flowers/train/rose/7211616670_2d49ecb3a5_m.jpg,rose
data/5-flowers/train/tulip/5633266048_4f4bfb2cf1_n.jpg,tulip
data/5-flowers/train/tulip/7055500907_dcf2bb50e0.jpg,tulip
data/5-flowers/train/tulip/8713392604_90631fb809_n.jpg,tulip
data/5-flowers/train/daisy/18901817451_43e2b45f6c.jpg,daisy
data/5-flowers/train/dandelion/8966818334_483f4489be_n.jpg,dandelion
data/5-flowers/train/dandelion/9301891790_971dcfb35d_m.jpg,dandelion
data/5-flowers/train/daisy/7189043225_2fe781439a_n.jpg,daisy
data/5-flowers/train/dandelion/5129135346_3fa8e804d8_n.jpg,dandelion
data/5-flowers/train/rose/4256169180_55df2048a0.jpg,rose
data/5-flowers/train/daisy/3456403987_5bd5fa6ece_n.jpg,daisy
data/5-flowers/train/daisy/3750250718_eb61146c5f.jpg,daisy
data/5-flowers/train/tulip/7082476907_99beef0dde.jpg,tulip
data/5-flowers/train/sunflower/9599534035_ae4df582b6.jpg,sunflower
data/5-flowers/train/sunflower/14623719696_1bb7970208_n.jpg,sunflower
data/5-flowers/train/rose/14176042519_5792b37555.jpg,rose
data/5-flowers/train/dandelion/10828951106_c3cd47983f.jpg,dandelion
data/5-flowers/train/rose/12165480946_c4a3fe182d_n.jpg,rose
data/5-flowers/train/daisy/14613443462_d4ed356201.jpg,daisy
data/5-flowers/train/dandelion/7040710179_7f86a17a3c_n.jpg,dandelion
data/5-flowers/train/tulip/18378581986_5cd1494d08_n.jpg,tulip
data/5-flowers/train/sunflower/9309473873_9d62b9082e.jpg,sunflower
data/5-flowers/train/daisy/4890424315_6a59696357_n.jpg,daisy
data/5-flowers/train/dandelion/4574736702_b15ecf97d0_m.jpg,dandelion
data/5-flowers/train/dandelion/17029965300_8e755c2214_n.jpg,dandelion
data/5-flowers/train/daisy/7199968650_72afc16d31_m.jpg,daisy
data/5-flowers/train/dandelion/5715788902_9dd2b4ef1d.jpg,dandelion
data/5-flowers/train/dandelion/9029297232_de50698e2f_n.jpg,dandelion
data/5-flowers/train/tulip/5813495998_64be1b8ab6_n.jpg,tulip
data/5-flowers/train/tulip/14014595475_5892fcda51_n.jpg,tulip
data/5-flowers/train/tulip/17907238905_1ae121f8d9_m.jpg,tulip
data/5-flowers/train/tulip/5665708521_799585d229_n.jpg,tulip
data/5-flowers/train/sunflower/19508264965_d1dfb565ea_n.jpg,sunflower
data/5-flowers/train/dandelion/5757012454_c37f305b73.jpg,dandelion
data/5-flowers/train/dandelion/5608832856_f5d49de778.jpg,dandelion
data/5-flowers/train/daisy/14333681205_a07c9f1752_m.jpg,daisy
data/5-flowers/train/dandelion/5140791232_52f2c5b41d_n.jpg,dandelion
data/5-flowers/train/sunflower/16967372357_15b1b9a812_n.jpg,sunflower
data/5-flowers/train/dandelion/4588529727_4a79c61577.jpg,dandelion
data/5-flowers/train/dandelion/22190242684_8c3300d4e6.jpg,dandelion
data/5-flowers/train/rose/7455236056_b6d71a8dab.jpg,rose
data/5-flowers/train/sunflower/19710925313_31682fa22b_m.jpg,sunflower
data/5-flowers/train/daisy/6299498346_b9774b6500.jpg,daisy
data/5-flowers/train/sunflower/7721658400_0dec46d225.jpg,sunflower
data/5-flowers/train/sunflower/9588522189_db6166f67f.jpg,sunflower
data/5-flowers/train/rose/17700322054_1c4fdaa034_m.jpg,rose
data/5-flowers/train/dandelion/7164500544_332b75aa3b.jpg,dandelion
data/5-flowers/train/sunflower/4821232343_7e0bcfbfdf_n.jpg,sunflower
data/5-flowers/train/rose/7865295712_bcc94d120c.jpg,rose
data/5-flowers/train/rose/5717319579_190e85c7d1_m.jpg,rose
data/5-flowers/train/tulip/14053292975_fdc1093571_n.jpg,tulip
data/5-flowers/train/tulip/6539831765_c21b68910e_n.jpg,tulip
data/5-flowers/train/tulip/14064735842_a946fba1ef_n.jpg,tulip
data/5-flowers/train/daisy/2889325612_f2fc403ff0_m.jpg,daisy
data/5-flowers/train/tulip/4590702749_e1df8e0c1b.jpg,tulip
data/5-flowers/train/rose/17702388233_f29dc14834_m.jpg,rose
data/5-flowers/train/rose/20825078671_90b0389c70_m.jpg,rose
data/5-flowers/train/dandelion/5909154147_9da14d1730_n.jpg,dandelion
data/5-flowers/train/tulip/13923036338_1ce32c6d4f.jpg,tulip
data/5-flowers/train/daisy/3720632920_93cf1cc7f3_m.jpg,daisy
data/5-flowers/train/sunflower/4927658421_7eed83bc95_m.jpg,sunflower
data/5-flowers/train/tulip/14861513337_4ef0bfa40d.jpg,tulip
data/5-flowers/train/dandelion/16970837587_4a9d8500d7.jpg,dandelion
data/5-flowers/train/sunflower/15218871222_c104032ca1.jpg,sunflower
data/5-flowers/train/daisy/9611923744_013b29e4da_n.jpg,daisy
